pdb_id,resolution,year,binding_str,pK,has_protein,has_ligand,has_both
5hrx,1.73,2016,Kd=5.1uM,5.29,True,True,True
5ect,1.3,2016,Kd=5.2uM,5.28,True,True,True
5hwu,2.1,2016,Kd=5.35uM,5.27,True,True,True
5gs9,2.5,2016,Kd=5.5uM,5.26,True,True,True
4zv1,1.52,2016,Kd=5.73uM,5.24,True,True,True
5d3j,1.7,2016,Kd=5.7uM,5.24,True,True,True
5edd,1.97,2016,Kd=5.7uM,5.24,True,True,True
5d24,1.65,2016,Kd=5.8uM,5.24,True,True,True
5g45,2.07,2016,Kd=500uM,3.3,True,True,True
5ewy,1.4,2016,Kd=50uM,4.3,True,True,True
5duw,1.7,2016,Kd=510uM,3.29,True,True,True
4r06,2.22,2016,Kd=513nM,6.29,True,True,True
5i7y,1.45,2016,Kd=52nM,7.28,True,True,True
5ia4,1.8,2016,Kd=52nM,7.28,True,True,True
5f2r,2.15,2016,Kd=52uM,4.28,True,True,True
5l4j,1.62,2016,Kd=52uM,4.28,True,True,True
5ia1,2.04,2016,Kd=530nM,6.28,True,True,True
5i7x,1.18,2016,Kd=53nM,7.28,True,True,True
5f9b,2.25,2016,Kd=54.82uM,4.26,True,True,True
5ei3,1.71,2016,Kd=56.5uM,4.25,True,True,True
5b2d,2.18,2016,Kd=56uM,4.25,True,True,True
5f8y,1.7,2016,Kd=57uM,4.24,True,True,True
5ad1,1.32,2016,Kd=58nM,7.24,True,True,True
5csp,1.5,2016,Kd=58uM,4.24,True,True,True
5fnr,1.89,2016,Kd=59uM,4.23,True,True,True
5eyr,1.57,2016,Kd=5uM,5.3,True,True,True
4y3j,1.31,2016,Kd=6.8mM,5.17,True,True,True
5kh3,1.6,2016,Kd=60uM,4.22,True,True,True
5en3,1.25,2016,Kd=620nM,6.21,True,True,True
5i80,1.45,2016,Kd=62nM,7.21,True,True,True
5cs6,1.88,2016,Kd=630uM,3.2,True,True,True
5ha1,1.35,2016,Kd=64.1nM,7.19,True,True,True
5fox,1.3,2016,Kd=675uM,3.17,True,True,True
5ito,2.35,2016,Kd=68.9uM,4.16,True,True,True
5fot,1.19,2016,Kd=680uM,3.17,True,True,True
5bw4,2.1,2016,Kd=68uM,4.17,True,True,True
5fe6,1.77,2016,Kd=6910uM,2.16,True,True,True
5k8s,1.15,2016,Kd=6nM,8.22,True,True,True
5kva,1.83,2016,Kd=7.32uM,5.14,True,True,True
5d3p,1.95,2016,Kd=7.4uM,5.13,True,True,True
5f74,2.35,2016,Kd=7.6uM,5.12,True,True,True
5d3h,1.7,2016,Kd=7.9uM,5.1,True,True,True
5fnf,2.1,2016,Kd=700uM,3.15,True,True,True
5flo,1.66,2016,Kd=709uM,3.15,True,True,True
5ehr,1.7,2016,Kd=73nM,7.14,True,True,True
5lvq,2.05,2016,Kd=73uM,4.14,True,True,True
5lom,1.5,2016,Kd=74.1nM,7.13,True,True,True
5ey4,1.86,2016,Kd=750uM,3.12,True,True,True
5e6o,1.8,2016,Kd=76.9uM,4.11,True,True,True
5dnu,1.2,2016,Kd=77.6uM,4.11,True,True,True
5fnc,2.2,2016,Kd=77uM,4.11,True,True,True
5kat,2.1,2016,Kd=78.7uM,4.1,True,True,True
5f1x,1.9,2016,Kd=780nM,6.11,True,True,True
5l9l,1.8,2016,Kd=79.4nM,7.1,True,True,True
5eh8,1.38,2016,Kd=791uM,3.1,True,True,True
5hwv,1.65,2016,Kd=8.5uM,5.07,True,True,True
5ehv,1.21,2016,Kd=826uM,3.08,True,True,True
5l2s,2.27,2016,Kd=83nM,7.08,True,True,True
5i3x,1.85,2016,Kd=8nM,8.1,True,True,True
5f25,1.68,2016,Kd=9.1uM,5.04,True,True,True
5d3n,2.15,2016,Kd=9.2uM,5.04,True,True,True
4xoe,2.4,2016,Kd=9.9uM,5.0,True,True,True
5itp,1.85,2016,Kd=9.9uM,5.0,True,True,True
5fls,1.67,2016,Kd=905uM,3.04,True,True,True
5lli,2.4,2016,Kd=90nM,7.05,True,True,True
5e2l,2.5,2016,Kd=93uM,4.03,True,True,True
5l9i,1.9,2016,Kd=99nM,7.0,True,True,True
5cxa,1.3,2016,Kd=9nM,8.05,True,True,True
5i9z,1.7,2016,Kd=9nM,8.05,True,True,True
5ld8,2.13,2016,Kd=9nM,8.05,True,True,True
5i3a,2.2,2016,Kd=9uM,5.05,True,True,True
5hz6,1.14,2016,Ki=0.016uM,7.8,True,True,True
5edc,1.29,2016,Ki=0.022uM,7.66,True,True,True
5hct,1.36,2016,Ki=0.0254uM,7.6,True,True,True
5d48,1.81,2016,Ki=0.03uM,7.52,True,True,True
5b25,1.9,2016,Ki=0.058nM,10.24,True,True,True
4zx3,2.0,2016,Ki=0.065uM,7.19,True,True,True
4zx4,1.9,2016,Ki=0.078uM,7.11,True,True,True
5k0h,2.2,2016,Ki=0.081uM,7.09,True,True,True
5hz9,2.3,2016,Ki=0.093uM,7.03,True,True,True
5d47,1.7,2016,Ki=0.10uM,7.0,True,True,True
5d45,1.65,2016,Ki=0.12uM,6.92,True,True,True
5ayt,1.4,2016,Ki=0.17uM,6.77,True,True,True
5edb,1.18,2016,Ki=0.1uM,7.0,True,True,True
5fho,2.3,2016,Ki=0.213uM,6.67,True,True,True
5dh5,2.0,2016,Ki=0.23nM,9.64,True,True,True
5l7e,1.86,2016,Ki=0.25uM,6.6,True,True,True
5ew0,1.3,2016,Ki=0.26uM,6.59,True,True,True
5dxt,2.25,2016,Ki=0.2nM,9.7,True,True,True
5sz4,1.6,2016,Ki=0.2nM,9.7,True,True,True
5sz7,1.78,2016,Ki=0.2nM,9.7,True,True,True
5kr1,1.6,2016,Ki=0.32nM,9.49,True,True,True
5iwg,1.66,2016,Ki=0.346uM,6.46,True,True,True
5jfp,1.49,2016,Ki=0.48nM,9.32,True,True,True
5hz8,1.12,2016,Ki=0.4uM,6.4,True,True,True
5ix0,1.72,2016,Ki=0.519uM,6.28,True,True,True
5kqy,1.65,2016,Ki=0.51nM,9.29,True,True,True
5dhu,2.33,2016,Ki=0.5uM,6.3,True,True,True
5eei,1.32,2016,Ki=0.6nM,9.22,True,True,True
5kr0,1.8,2016,Ki=0.71nM,9.15,True,True,True
5l30,1.73,2016,Ki=0.72nM,9.14,True,True,True
5eek,1.59,2016,Ki=0.8nM,9.1,True,True,True
5sz0,1.63,2016,Ki=0.8nM,9.1,True,True,True
5e2s,1.5,2016,Ki=0.98nM,9.01,True,True,True
4uja,1.93,2016,Ki=0.9nM,9.05,True,True,True
5een,1.86,2016,Ki=1.1nM,8.96,True,True,True
4zw8,2.0,2016,Ki=1.1uM,5.96,True,True,True
5fhn,1.6,2016,Ki=1.27uM,5.9,True,True,True
5hcy,2.46,2016,Ki=1.2nM,8.92,True,True,True
5sz1,1.55,2016,Ki=1.2nM,8.92,True,True,True
5kby,2.24,2016,Ki=1.5nM,8.82,True,True,True
5d2r,1.9,2016,Ki=1.5uM,5.82,True,True,True
5jg1,1.16,2016,Ki=1.9nM,8.72,True,True,True
4zw6,1.9,2016,Ki=1.9uM,5.72,True,True,True
4ujb,1.95,2016,Ki=10nM,8.0,True,True,True
5evb,1.84,2016,Ki=10uM,5.0,True,True,True
5evd,1.8,2016,Ki=10uM,5.0,True,True,True
5e28,1.3,2016,Ki=12.3nM,7.91,True,True,True
5jy3,2.4,2016,Ki=12nM,7.92,True,True,True
5evk,1.63,2016,Ki=12uM,4.92,True,True,True
5j7w,2.5,2016,Ki=13uM,4.89,True,True,True
5f1v,2.2,2016,Ki=140nM,6.85,True,True,True
5elw,1.4,2016,Ki=14nM,7.85,True,True,True
5hi7,2.15,2016,Ki=14nM,7.85,True,True,True
5ewa,2.3,2016,Ki=15uM,4.82,True,True,True
5l7g,2.01,2016,Ki=16nM,7.8,True,True,True
5fdi,1.85,2016,Ki=18.5nM,7.73,True,True,True
5j41,1.19,2016,Ki=199uM,3.7,True,True,True
4zw7,1.95,2016,Ki=19uM,4.72,True,True,True
5ef7,1.9,2016,Ki=1nM,9.0,True,True,True
5cj6,2.07,2016,Ki=2.03nM,8.69,True,True,True
5sz2,1.63,2016,Ki=2.0nM,8.7,True,True,True
5htz,1.95,2016,Ki=2.4nM,8.62,True,True,True
5sz3,1.69,2016,Ki=2.5nM,8.6,True,True,True
5sz5,1.27,2016,Ki=20nM,7.7,True,True,True
5jsq,1.5,2016,Ki=21.3uM,4.67,True,True,True
5dex,2.4,2016,Ki=22.6nM,7.65,True,True,True
5dfp,2.2,2016,Ki=22nM,7.66,True,True,True
5kz0,2.3,2016,Ki=22nM,7.66,True,True,True
5el9,1.1,2016,Ki=23.0nM,7.64,True,True,True
5exn,1.49,2016,Ki=23nM,7.64,True,True,True
5j7q,2.05,2016,Ki=26.6uM,4.58,True,True,True
5sym,1.55,2016,Ki=280nM,6.55,True,True,True
5hcv,2.5,2016,Ki=2nM,8.7,True,True,True
5kr2,1.78,2016,Ki=3.3nM,8.48,True,True,True
5kqx,2.4,2016,Ki=3.6nM,8.44,True,True,True
5dey,2.1,2016,Ki=3.7nM,8.43,True,True,True
5exl,2.3,2016,Ki=3.7nM,8.43,True,True,True
4uj1,1.77,2016,Ki=300nM,6.52,True,True,True
5fdc,1.75,2016,Ki=34.8nM,7.46,True,True,True
5efj,1.73,2016,Ki=350nM,6.46,True,True,True
4zw5,1.8,2016,Ki=37uM,4.43,True,True,True
5ime,2.22,2016,Ki=4.6nM,8.34,True,True,True
5dqc,2.47,2016,Ki=45.6nM,7.34,True,True,True
5eij,1.99,2016,Ki=4860nM,5.31,True,True,True
5j8z,1.7,2016,Ki=5.0nM,8.3,True,True,True
5l7h,1.84,2016,Ki=50nM,7.3,True,True,True
5dh4,2.2,2016,Ki=58nM,7.24,True,True,True
5khm,1.48,2016,Ki=5nM,8.3,True,True,True
5fto,2.22,2016,Ki=6.2nM,8.21,True,True,True
5exm,2.09,2016,Ki=6.3nM,8.2,True,True,True
5aa9,1.93,2016,Ki=6.4nM,8.19,True,True,True
5fcz,2.45,2016,Ki=63uM,4.2,True,True,True
5ev8,2.3,2016,Ki=6uM,5.22,True,True,True
5jxq,1.2,2016,Ki=7nM,8.15,True,True,True
5fhm,1.55,2016,Ki=8.15uM,5.09,True,True,True
5jfu,1.7,2016,Ki=8.5nM,8.07,True,True,True
5efh,2.16,2016,Ki=800nM,6.1,True,True,True
4uj2,2.02,2016,Ki=80nM,7.1,True,True,True
5e2k,1.4,2016,Ki=9.3nM,8.03,True,True,True
5sz6,1.15,2016,Ki=99nM,7.0,True,True,True
5ufr,2.07,2017,Kd=0.002uM,8.7,True,True,True
5org,1.99,2017,Kd=0.004uM,8.4,True,True,True
5n1z,1.81,2017,Kd=0.0065uM,8.19,True,True,True
5llg,1.12,2017,Kd=0.0074nM,11.13,True,True,True
5lyr,1.14,2017,Kd=0.013uM,7.89,True,True,True
6euw,1.0,2017,Kd=0.017uM,7.77,True,True,True
5lle,1.9,2017,Kd=0.060nM,10.22,True,True,True
5kly,1.3,2017,Kd=0.061uM,7.21,True,True,True
5llh,1.9,2017,Kd=0.067nM,10.17,True,True,True
5vr8,2.0,2017,Kd=0.135uM,6.87,True,True,True
5h1t,1.95,2017,Kd=0.16mM,6.8,True,True,True
5wa9,1.15,2017,Kd=0.175uM,6.76,True,True,True
5h1v,2.0,2017,Kd=0.1mM,7.0,True,True,True
6ayi,2.09,2017,Kd=0.21uM,6.68,True,True,True
5wyx,2.4,2017,Kd=0.22uM,6.66,True,True,True
5mxf,1.9,2017,Kd=0.26mM,6.59,True,True,True
5g1a,1.42,2017,Kd=0.27uM,6.57,True,True,True
5g17,1.51,2017,Kd=0.2uM,6.7,True,True,True
5h1u,1.9,2017,Kd=0.31mM,6.51,True,True,True
5xg5,1.54,2017,Kd=0.33mM,6.48,True,True,True
5mes,2.24,2017,Kd=0.34uM,6.47,True,True,True
5vb5,2.23,2017,Kd=0.35uM,6.46,True,True,True
5jop,1.75,2017,Kd=0.39nM,9.41,True,True,True
5v79,2.25,2017,Kd=0.39uM,6.41,True,True,True
5llc,1.1,2017,Kd=0.3nM,9.52,True,True,True
5g60,1.99,2017,Kd=0.3uM,6.52,True,True,True
5lsh,1.06,2017,Kd=0.41mM,6.39,True,True,True
5v7a,2.35,2017,Kd=0.42uM,6.38,True,True,True
5vb6,2.04,2017,Kd=0.43uM,6.37,True,True,True
5m04,1.85,2017,Kd=0.46uM,6.34,True,True,True
5u4d,1.55,2017,Kd=0.47uM,6.33,True,True,True
5llo,1.6,2017,Kd=0.4nM,9.4,True,True,True
5g61,2.4,2017,Kd=0.4uM,6.4,True,True,True
5uk8,2.5,2017,Kd=0.4uM,6.4,True,True,True
5oku,2.07,2017,Kd=0.55uM,6.26,True,True,True
5wa8,1.3,2017,Kd=0.587uM,6.23,True,True,True
5llp,1.48,2017,Kd=0.58nM,9.24,True,True,True
5u0z,2.29,2017,Kd=0.65uM,6.19,True,True,True
5wl0,2.4,2017,Kd=0.67nM,9.17,True,True,True
5nwi,2.35,2017,Kd=0.69uM,6.16,True,True,True
5j20,1.76,2017,Kd=0.72nM,9.14,True,True,True
5u49,2.22,2017,Kd=0.73uM,6.14,True,True,True
5nkb,1.5,2017,Kd=0.76nM,9.12,True,True,True
5wxh,1.3,2017,Kd=0.7uM,6.15,True,True,True
5fso,1.67,2017,Kd=0.81uM,6.09,True,True,True
5u0y,1.88,2017,Kd=0.83uM,6.08,True,True,True
5n0f,1.69,2017,Kd=0.90uM,6.05,True,True,True
5mmg,1.23,2017,Kd=0.970uM,6.01,True,True,True
5tbe,2.44,2017,Kd=1.06nM,8.97,True,True,True
5ttw,1.74,2017,Kd=1.1uM,5.96,True,True,True
6eqp,2.35,2017,Kd=1.1uM,5.96,True,True,True
6eux,2.05,2017,Kd=1.2uM,5.92,True,True,True
5ngz,2.4,2017,Kd=1.3mM,5.89,True,True,True
5mme,1.35,2017,Kd=1.4uM,5.85,True,True,True
5k0m,1.83,2017,Kd=1.5nM,8.82,True,True,True
5oei,1.78,2017,Kd=1.60uM,5.8,True,True,True
5n31,1.37,2017,Kd=1.61uM,5.79,True,True,True
5mo8,1.82,2017,Kd=1.64uM,5.79,True,True,True
5ota,2.1,2017,Kd=1.8uM,5.74,True,True,True
5u4b,1.45,2017,Kd=1.8uM,5.74,True,True,True
5gj9,2.1,2017,Kd=10.2uM,4.99,True,True,True
5j82,2.17,2017,Kd=1000nM,6.0,True,True,True
5mgk,2.3,2017,Kd=100uM,4.0,True,True,True
5x54,2.3,2017,Kd=10uM,5.0,True,True,True
5vcw,2.25,2017,Kd=1105nM,5.96,True,True,True
5m5d,1.07,2017,Kd=111uM,3.95,True,True,True
5n84,2.3,2017,Kd=11nM,7.96,True,True,True
5ta2,1.48,2017,Kd=11nM,7.96,True,True,True
5ioz,2.02,2017,Kd=11uM,4.96,True,True,True
6b7b,1.98,2017,Kd=1280uM,2.89,True,True,True
5orv,1.88,2017,Kd=1297uM,2.89,True,True,True
5f63,1.45,2017,Kd=12nM,7.92,True,True,True
5ldm,2.46,2017,Kd=139uM,3.86,True,True,True
5j6l,1.75,2017,Kd=13nM,7.89,True,True,True
5ipc,1.3,2017,Kd=13uM,4.89,True,True,True
5jsg,2.5,2017,Kd=14.2uM,4.85,True,True,True
5j64,1.38,2017,Kd=140nM,6.85,True,True,True
5wuk,2.03,2017,Kd=14nM,7.85,True,True,True
5vcv,1.92,2017,Kd=150nM,6.82,True,True,True
5nk6,1.27,2017,Kd=158nM,6.8,True,True,True
5j8m,1.9,2017,Kd=160nM,6.8,True,True,True
5os4,1.88,2017,Kd=1665uM,2.78,True,True,True
5njz,1.77,2017,Kd=16nM,7.8,True,True,True
5j3l,1.66,2017,Kd=16uM,4.8,True,True,True
5jzi,2.5,2017,Kd=16uM,4.8,True,True,True
5nvw,2.2,2017,Kd=170nM,6.77,True,True,True
5j6n,1.9,2017,Kd=17nM,7.77,True,True,True
5j9x,1.8,2017,Kd=17nM,7.77,True,True,True
5j6a,2.05,2017,Kd=17nM,7.77,True,True,True
5mg2,1.75,2017,Kd=17nM,7.77,True,True,True
5iyy,1.6,2017,Kd=17uM,4.77,True,True,True
5gmn,1.8,2017,Kd=18.8uM,4.73,True,True,True
5j27,1.7,2017,Kd=180nM,6.74,True,True,True
5os2,1.92,2017,Kd=1821uM,2.74,True,True,True
5nk2,1.65,2017,Kd=182nM,6.74,True,True,True
5j2x,1.22,2017,Kd=18nM,7.74,True,True,True
5otc,2.2,2017,Kd=19.3uM,4.71,True,True,True
5kma,1.55,2017,Kd=19.6uM,4.71,True,True,True
5o58,1.55,2017,Kd=191nM,6.72,True,True,True
5nki,1.68,2017,Kd=19nM,7.72,True,True,True
5nkc,1.45,2017,Kd=19nM,7.72,True,True,True
5nk4,1.45,2017,Kd=2.0nM,8.7,True,True,True
5mro,1.8,2017,Kd=2.0uM,5.7,True,True,True
5ouh,2.5,2017,Kd=2.14uM,5.67,True,True,True
5n18,1.45,2017,Kd=2.1uM,5.68,True,True,True
5o2d,1.6,2017,Kd=2.1uM,5.68,True,True,True
5n93,2.1,2017,Kd=2.2nM,8.66,True,True,True
5g5z,2.01,2017,Kd=2.2uM,5.66,True,True,True
5x74,2.25,2017,Kd=2.3nM,8.64,True,True,True
5lvd,1.25,2017,Kd=2.4mM,5.62,True,True,True
5nbw,2.4,2017,Kd=2.6nM,8.59,True,True,True
5n9r,2.23,2017,Kd=2.6uM,5.59,True,True,True
5j6m,1.64,2017,Kd=2.7nM,8.57,True,True,True
5gja,2.1,2017,Kd=2.8uM,5.55,True,True,True
5nvv,2.1,2017,Kd=200nM,6.7,True,True,True
5h85,1.7,2017,Kd=20uM,4.7,True,True,True
5wbm,2.16,2017,Kd=20uM,4.7,True,True,True
5nkg,1.1,2017,Kd=21nM,7.68,True,True,True
5wyz,2.3,2017,Kd=21nM,7.68,True,True,True
5yjm,1.9,2017,Kd=21nM,7.68,True,True,True
5kab,1.97,2017,Kd=21uM,4.68,True,True,True
5m17,1.03,2017,Kd=221uM,3.66,True,True,True
5nk8,1.76,2017,Kd=229nM,6.64,True,True,True
5tcy,1.9,2017,Kd=22nM,7.66,True,True,True
5j1r,1.92,2017,Kd=22uM,4.66,True,True,True
6ezq,2.39,2017,Kd=22uM,4.66,True,True,True
5n34,1.22,2017,Kd=23.27uM,4.63,True,True,True
5jq5,1.94,2017,Kd=2341nM,5.63,True,True,True
5jhk,1.8,2017,Kd=23uM,4.64,True,True,True
5ulp,1.55,2017,Kd=24.3uM,4.61,True,True,True
5m77,1.46,2017,Kd=24.7nM,7.61,True,True,True
5lud,1.25,2017,Kd=248uM,3.61,True,True,True
5ta4,1.5,2017,Kd=24nM,7.62,True,True,True
5jgq,1.6,2017,Kd=24uM,4.62,True,True,True
5nw1,2.1,2017,Kd=250nM,6.6,True,True,True
5t9u,2.3,2017,Kd=25nM,7.6,True,True,True
5u0g,1.54,2017,Kd=26.2uM,4.58,True,True,True
5t9w,2.0,2017,Kd=2600nM,5.59,True,True,True
5nkh,1.29,2017,Kd=26nM,7.59,True,True,True
5nkd,1.41,2017,Kd=26nM,7.59,True,True,True
5k9w,2.01,2017,Kd=26uM,4.59,True,True,True
5ovr,2.15,2017,Kd=27.2uM,4.57,True,True,True
5vcy,1.56,2017,Kd=270nM,6.57,True,True,True
5ko5,1.36,2017,Kd=27uM,4.57,True,True,True
5u0d,1.59,2017,Kd=28.6uM,4.54,True,True,True
5tpx,2.1,2017,Kd=280nM,6.55,True,True,True
5vd3,1.8,2017,Kd=2817nM,5.55,True,True,True
5mrp,1.9,2017,Kd=3.0uM,5.52,True,True,True
5nn6,2.0,2017,Kd=3.0uM,5.52,True,True,True
5mn1,0.79,2017,Kd=3.3mM,5.48,True,True,True
5mnr,1.25,2017,Kd=3.44uM,5.46,True,True,True
5u0f,1.21,2017,Kd=3.4uM,5.47,True,True,True
5nka,1.38,2017,Kd=3.5uM,5.46,True,True,True
5txy,1.21,2017,Kd=3.5uM,5.46,True,True,True
5u13,1.95,2017,Kd=3.9uM,5.41,True,True,True
5nw0,2.3,2017,Kd=300nM,6.52,True,True,True
5mod,2.08,2017,Kd=300uM,3.52,True,True,True
5ovx,2.1,2017,Kd=31.4uM,4.5,True,True,True
5tya,1.5,2017,Kd=32.9uM,4.48,True,True,True
5nw2,2.2,2017,Kd=320nM,6.49,True,True,True
5vd0,2.13,2017,Kd=324nM,6.49,True,True,True
5isz,2.06,2017,Kd=32uM,4.49,True,True,True
6b7a,1.99,2017,Kd=32uM,4.49,True,True,True
5ma7,1.3,2017,Kd=336uM,3.47,True,True,True
5ka1,1.84,2017,Kd=33uM,4.48,True,True,True
5j8u,1.75,2017,Kd=340nM,6.47,True,True,True
5f61,1.45,2017,Kd=35nM,7.46,True,True,True
5h5f,1.7,2017,Kd=37.2uM,4.43,True,True,True
5x62,2.2,2017,Kd=379nM,6.42,True,True,True
5kad,1.9,2017,Kd=37uM,4.43,True,True,True
5nk3,1.59,2017,Kd=38nM,7.42,True,True,True
5ne5,1.05,2017,Kd=39nM,7.41,True,True,True
5ka9,2.07,2017,Kd=39uM,4.41,True,True,True
5vi6,1.24,2017,Kd=3nM,8.52,True,True,True
5j1x,2.1,2017,Kd=3uM,5.52,True,True,True
5mek,1.74,2017,Kd=4.2uM,5.38,True,True,True
5fsc,1.95,2017,Kd=4.4mM,5.36,True,True,True
5u11,1.99,2017,Kd=4.5uM,5.35,True,True,True
5u14,1.95,2017,Kd=4.6uM,5.34,True,True,True
5wp5,1.5,2017,Kd=4.6uM,5.34,True,True,True
5n17,1.6,2017,Kd=4.8uM,5.32,True,True,True
5mz8,2.2,2017,Kd=4.9mM,5.31,True,True,True
5n2z,1.37,2017,Kd=4.9uM,5.31,True,True,True
5tuz,1.95,2017,Kd=40nM,7.4,True,True,True
5os5,1.74,2017,Kd=410uM,3.39,True,True,True
5ufp,1.9,2017,Kd=42.5nM,7.37,True,True,True
5lny,1.88,2017,Kd=42nM,7.38,True,True,True
5tcj,2.4,2017,Kd=42nM,7.38,True,True,True
5vc4,2.1,2017,Kd=43.7nM,7.36,True,True,True
5f60,1.35,2017,Kd=43nM,7.37,True,True,True
5vcz,1.5,2017,Kd=444nM,6.35,True,True,True
5n3v,1.12,2017,Kd=45.24uM,4.34,True,True,True
5ka7,2.06,2017,Kd=45uM,4.35,True,True,True
5nk7,1.89,2017,Kd=468nM,6.33,True,True,True
5mrb,2.2,2017,Kd=471nM,6.33,True,True,True
5m28,1.08,2017,Kd=48uM,4.32,True,True,True
5jsj,2.35,2017,Kd=4uM,5.4,True,True,True
5lsg,2.0,2017,Kd=4uM,5.4,True,True,True
5mqe,1.65,2017,Kd=4uM,5.4,True,True,True
5g5f,2.3,2017,Kd=5.2uM,5.28,True,True,True
5ltn,1.88,2017,Kd=5.38uM,5.27,True,True,True
5irr,2.04,2017,Kd=5.4uM,5.27,True,True,True
5twj,2.3,2017,Kd=5.58uM,5.25,True,True,True
5j86,1.87,2017,Kd=5.5nM,8.26,True,True,True
5b5f,1.2,2017,Kd=5.6uM,5.25,True,True,True
5b5g,1.5,2017,Kd=5.6uM,5.25,True,True,True
5m9w,1.21,2017,Kd=5.7mM,5.24,True,True,True
5w1e,2.06,2017,Kd=5.8uM,5.24,True,True,True
5jgi,1.38,2017,Kd=50uM,4.3,True,True,True
5mgj,2.1,2017,Kd=51uM,4.29,True,True,True
5mgf,1.9,2017,Kd=54uM,4.27,True,True,True
5km9,1.45,2017,Kd=55.9uM,4.25,True,True,True
5uff,2.14,2017,Kd=57.1uM,4.24,True,True,True
5ut6,1.65,2017,Kd=57.3uM,4.24,True,True,True
5u0w,1.97,2017,Kd=58uM,4.24,True,True,True
5ty9,1.53,2017,Kd=6.1uM,5.21,True,True,True
5f62,1.35,2017,Kd=6.8nM,8.17,True,True,True
5ufc,1.89,2017,Kd=6.9uM,5.16,True,True,True
5n99,1.5,2017,Kd=61.3uM,4.21,True,True,True
5wbo,2.25,2017,Kd=62uM,4.21,True,True,True
5ot8,2.35,2017,Kd=63.8uM,4.2,True,True,True
5ijr,1.52,2017,Kd=637uM,3.2,True,True,True
5t9z,1.4,2017,Kd=64nM,7.19,True,True,True
5vgy,1.39,2017,Kd=65.5uM,4.18,True,True,True
5u28,1.8,2017,Kd=67nM,7.17,True,True,True
5ldp,1.8,2017,Kd=67uM,4.17,True,True,True
5ose,1.9,2017,Kd=681uM,3.17,True,True,True
5fyx,1.8,2017,Kd=69.6uM,4.16,True,True,True
5ja0,1.9,2017,Kd=6uM,5.22,True,True,True
5u0e,1.27,2017,Kd=7.7uM,5.11,True,True,True
5kej,2.35,2017,Kd=7.8uM,5.11,True,True,True
5aan,1.6,2017,Kd=71uM,4.15,True,True,True
5nk9,1.59,2017,Kd=724nM,6.14,True,True,True
5my8,1.7,2017,Kd=72nM,7.14,True,True,True
5vc3,1.97,2017,Kd=77.5nM,7.11,True,True,True
5vd2,2.05,2017,Kd=78.7nM,7.1,True,True,True
5orw,2.0,2017,Kd=796uM,3.1,True,True,True
5t7s,1.9,2017,Kd=79uM,4.1,True,True,True
5n2t,1.38,2017,Kd=8.40uM,5.08,True,True,True
5u12,1.84,2017,Kd=8.5uM,5.07,True,True,True
5gsa,2.49,2017,Kd=82nM,7.09,True,True,True
5ot9,2.45,2017,Kd=84.4uM,4.07,True,True,True
5mpz,1.4,2017,Kd=85uM,4.07,True,True,True
5f5z,1.76,2017,Kd=86nM,7.07,True,True,True
5jhb,2.48,2017,Kd=873nM,6.06,True,True,True
5uxf,1.5,2017,Kd=87nM,7.06,True,True,True
5mge,1.95,2017,Kd=87uM,4.06,True,True,True
5lyn,2.0,2017,Kd=9.04uM,5.04,True,True,True
5n3y,1.34,2017,Kd=9.32uM,5.03,True,True,True
5mrm,1.8,2017,Kd=9.3uM,5.03,True,True,True
5gof,1.6,2017,Kd=90.1uM,4.05,True,True,True
5nvx,2.2,2017,Kd=90nM,7.05,True,True,True
5vsf,1.7,2017,Kd=94nM,7.03,True,True,True
5vd1,1.7,2017,Kd=990nM,6.0,True,True,True
5wal,2.45,2017,Ki=0.0017uM,8.77,True,True,True
5vo1,2.45,2017,Ki=0.007uM,8.15,True,True,True
5ult,1.53,2017,Ki=0.014nM,10.85,True,True,True
5wlo,1.27,2017,Ki=0.015nM,10.82,True,True,True
5uov,1.33,2017,Ki=0.025nM,10.6,True,True,True
5oot,2.1,2017,Ki=0.0285uM,7.55,True,True,True
5nee,1.7,2017,Ki=0.02nM,10.7,True,True,True
5nea,1.3,2017,Ki=0.05nM,10.3,True,True,True
5we9,1.8,2017,Ki=0.06uM,7.22,True,True,True
5v82,1.89,2017,Ki=0.07nM,10.15,True,True,True
5hz5,1.4,2017,Ki=0.086uM,7.07,True,True,True
5op4,2.0,2017,Ki=0.194uM,6.71,True,True,True
5vb7,2.34,2017,Ki=0.19uM,6.72,True,True,True
5op5,1.9,2017,Ki=0.216uM,6.67,True,True,True
6b97,1.76,2017,Ki=0.237uM,6.63,True,True,True
5mby,1.55,2017,Ki=0.31mM,6.51,True,True,True
5t8o,2.41,2017,Ki=0.31uM,6.51,True,True,True
6b4l,2.25,2017,Ki=0.34uM,6.47,True,True,True
5upz,1.27,2017,Ki=0.63nM,9.2,True,True,True
5m7s,2.4,2017,Ki=0.9nM,9.05,True,True,True
5vp9,1.86,2017,Ki=1.03nM,8.99,True,True,True
5wqc,1.96,2017,Ki=1.1nM,8.96,True,True,True
5m23,1.97,2017,Ki=1.25nM,8.9,True,True,True
5t8p,2.32,2017,Ki=1.28uM,5.89,True,True,True
5ljt,1.0,2017,Ki=1.2nM,8.92,True,True,True
5n24,1.5,2017,Ki=1.2nM,8.92,True,True,True
5oq8,2.0,2017,Ki=1.41uM,5.85,True,True,True
